"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.0608989976957194,-0.0722406687088375,-0.00702567498741844,-0.00699555634064428,0.0302965447607373,0.0185584645053948,-0.0162792522283964,-0.0365748499496471,0.0252821845595527,0.0136582728144936
0.0486266406974127,-0.0907803721943698,-0.00978165512784496,-0.0542553492447901,-0.068431766695056,-0.0989551997927607,-0.115792652357749,-0.127380685092276,-0.107594768231351,-0.0985315508662627
0.136504212465185,-0.0384494159681926,-0.000432283676191494,0.0624467750323699,0.0774906344211251,0.00847456323237693,0.0852525520503836,0.0805821801092542,0.105969969054373,0.0689455258734486
0.180387727141566,0.0135998377160449,0.0116767256645966,0.0352969616781118,0.0714988778389237,-0.00550213049115461,0.0647076999335537,0.0697369716979447,0.0706040777589031,0.0372978064457952
0.201785427490945,0.002930567567414,-0.00350935369989662,0.0181140914526039,0.0502750878577856,-0.00757349064325819,0.0249614548536334,0.033725056406643,0.0174768844657812,0.0222952559535987
0.197842878220904,-0.0408025335872317,0.0226464629785598,-0.0507902189778946,-0.0247446889821415,-0.0980451483695505,-0.0719175484045141,-0.0478216778190086,-0.0528075012756911,-0.0823275367855299
0.11145442766641,-0.111709554775443,-0.05769551930607,-0.0901303934426185,-0.0661099553903203,-0.141244914686701,-0.079951864466687,-0.0562442772272883,-0.0291982611962028,-0.0406702868212677
0.0953782274929796,-0.0873011846991519,-0.0685333479939716,-0.0216342507840759,-0.00610373476144375,-0.0668134465000007,-0.0122344331681664,0.00881788883370502,-0.0105910343516856,0.00307975335276379
0.107452112421033,-0.0367773843458033,-0.00773771521175569,0.0528317950211952,0.0761642730705121,0.0465863810208975,0.0622597085547939,0.0477244563788812,0.0370566433381406,-0.000152457379114443
0.114981202937529,-0.0220744718612153,-0.0900094907431526,-0.0517802525282522,-0.0229924958796963,-0.104826226605704,-0.0278288023011963,-0.0247582836980039,-0.0389473961148806,-0.0861322799063601
0.0683050282817705,-0.037574290695971,-0.0460569890836811,-0.000279833019200218,0.0252232921965469,-0.0538301053852015,-0.0240472171243052,-0.0313195177370287,-0.0312707718944878,-0.0557406944102932
-0.00628387485726681,-0.0528869602994895,-0.0599726328345659,0.0115481323394432,0.0296079198542445,-0.0359706973941714,0.0401317454313495,-0.0104696218263732,0.0390348135251703,0.0155364646323346
-0.0551659157213127,-0.0936175416242775,-0.0795334251387029,-0.0543784768960216,-0.0316160266757943,-0.0822814593862104,-0.0381165453580144,-0.0175051826186045,-0.0096832094026043,-0.0292182329276569
-0.0167897138992281,-0.0683186685319186,-0.00325144958410299,0.0117900437065002,0.0112596535246909,-0.0463748121348941,-0.00979045984224369,-0.0282499350704765,-0.0025488426904785,-0.0106148120619362
0.0672230923486421,-0.0267566980508673,0.0318675208678659,0.0179058688417604,0.0620210059944418,-0.0268656208828783,0.0168342983545916,0.0397611188509864,0.0357761291400948,0.0392106409443218
