"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
1.00924331049346,0.255279217702203,0.227188283106645,0.187154503125921,0.187835730791204,0.193992270274633,0.132563503047952,0.126108616274246,0.147188558135583,0.0748057071000716,0.255279217702203,0.965045923341711,0.342632123528822,0.214375127919282,0.209763241425789,0.134594536855697,0.181999942998592,0.0892003761445852,0.177822313682609,0.0635957560022409,0.227188283106645,0.342632123528822,1.09733175968077,0.231613821184659,0.180978055526455,0.180315489539781,0.215153128062401,0.164773213266391,0.180904898633176,0.053821486682431,0.187154503125921,0.214375127919282,0.231613821184659,0.998053889540792,0.622168551772703,0.500622493483441,0.414595590095181,0.40430246913512,0.498928261999458,0.289312061836811,0.187835730791204,0.209763241425789,0.180978055526455,0.622168551772703,0.952101568093452,0.630334603832034,0.499818391569399,0.520408129754451,0.500530070215124,0.400309495404856,0.193992270274633,0.134594536855697,0.180315489539781,0.500622493483441,0.630334603832034,0.988575384305842,0.591535924083776,0.55527975237508,0.482446470898014,0.437677622401744,0.132563503047952,0.181999942998592,0.215153128062401,0.41459559009518,0.499818391569399,0.591535924083775,0.936022183027317,0.529888890176833,0.487823380321655,0.44174157165182,0.126108616274246,0.0892003761445852,0.164773213266391,0.40430246913512,0.520408129754451,0.55527975237508,0.529888890176833,0.90251184785548,0.586444484362329,0.494001269710168,0.147188558135583,0.177822313682609,0.180904898633176,0.498928261999458,0.500530070215125,0.482446470898014,0.487823380321655,0.586444484362329,0.996048732043567,0.52707750989722,0.0748057071000716,0.0635957560022409,0.053821486682431,0.289312061836811,0.400309495404856,0.437677622401744,0.44174157165182,0.494001269710168,0.52707750989722,0.870300178195369
1.10300484760616,0.445573956266168,0.329598882841907,0.356817228370887,0.369236238537383,0.387098855824752,0.346150553660258,0.321498510518645,0.34173103124871,0.304099973810867,0.445573956266168,1.01258563807629,0.509555426352487,0.404355682090839,0.446101598581015,0.41502905725237,0.386276426831003,0.322911109462116,0.36228490984036,0.283732858661345,0.329598882841907,0.509555426352487,1.07745436785585,0.402925531504372,0.401851173564603,0.392309459567665,0.40384534746436,0.346009687778756,0.366635562888464,0.354287544267351,0.356817228370887,0.404355682090839,0.402925531504372,0.972995211915708,0.787423034492606,0.71963674900076,0.674775843875924,0.622481392935589,0.617619351074113,0.542786158573415,0.369236238537383,0.446101598581015,0.401851173564603,0.787423034492606,0.989916200092151,0.869569627721643,0.808510638557015,0.700889853712202,0.656074478275938,0.596264588170813,0.387098855824752,0.41502905725237,0.392309459567665,0.71963674900076,0.869569627721643,1.07101204532795,0.895604655210175,0.765439806206987,0.722991039808952,0.66866344745053,0.346150553660258,0.386276426831003,0.40384534746436,0.674775843875924,0.808510638557016,0.895604655210175,1.0884093750781,0.866506011085993,0.829390534910332,0.728823471381966,0.321498510518645,0.322911109462116,0.346009687778756,0.622481392935589,0.700889853712202,0.765439806206987,0.866506011085992,1.00526909927835,0.872819467588302,0.780093584406431,0.34173103124871,0.36228490984036,0.366635562888464,0.617619351074113,0.656074478275937,0.722991039808952,0.829390534910332,0.872819467588302,1.06916215754117,0.826734350293571,0.304099973810867,0.283732858661344,0.354287544267351,0.542786158573414,0.596264588170813,0.66866344745053,0.728823471381966,0.780093584406431,0.826734350293571,1.03138618204654
1.11894772993492,0.48208303252785,0.352574810371021,0.452446527891762,0.460161069075043,0.417815113330775,0.409498134267262,0.375453701991836,0.367955207272858,0.365977202169497,0.48208303252785,0.978601306429183,0.59470495902036,0.455827761977434,0.457405431835736,0.411903902846141,0.426014931413082,0.387085365579176,0.403907607104453,0.392163952487486,0.352574810371021,0.59470495902036,1.05096970435788,0.481877691731241,0.452555853779805,0.443673744060804,0.437651164105332,0.4159427458678,0.417508294970785,0.422471718680965,0.452446527891762,0.455827761977433,0.481877691731241,0.991908860227693,0.86755494302535,0.777355041232654,0.725614728522107,0.625126483401164,0.604718587460166,0.614431851065539,0.460161069075043,0.457405431835736,0.452555853779805,0.86755494302535,0.954343546949049,0.847066972562399,0.803912277326864,0.678145488804348,0.650346948253981,0.652440236308417,0.417815113330775,0.411903902846141,0.443673744060804,0.777355041232654,0.847066972562399,0.957694086705161,0.860274313289949,0.727495291635373,0.709374211554525,0.690301565123177,0.409498134267262,0.426014931413082,0.437651164105332,0.725614728522107,0.803912277326864,0.860274313289949,1.01232408387925,0.842039960196635,0.806739199025825,0.769452232806366,0.375453701991836,0.387085365579176,0.4159427458678,0.625126483401164,0.678145488804348,0.727495291635374,0.842039960196635,0.939088613329133,0.867395340096347,0.80052621276086,0.367955207272858,0.403907607104453,0.417508294970785,0.604718587460166,0.650346948253981,0.709374211554525,0.806739199025825,0.867395340096347,0.994297493619381,0.885336169238969,0.365977202169497,0.392163952487486,0.422471718680965,0.614431851065539,0.652440236308417,0.690301565123178,0.769452232806366,0.80052621276086,0.885336169238969,1.05601360409507
0.963493911805428,0.423108481719624,0.396576612030839,0.486182779892971,0.467749964735292,0.376787852782398,0.332707607042643,0.317665436079569,0.313632500074823,0.30507365988762,0.423108481719624,0.879625775636358,0.619265913850963,0.444546593544647,0.434457461608316,0.370912164343253,0.349303803926718,0.33979744722461,0.351088863696918,0.27381756063005,0.39657661203084,0.619265913850963,1.0905486742195,0.601698857715451,0.52814978075363,0.497964856068853,0.489196095275687,0.47939811579159,0.438266197106999,0.387253993066549,0.486182779892971,0.444546593544647,0.60169885771545,0.96326917696278,0.854301693742703,0.761440126182119,0.70467980811769,0.632138893436157,0.575905279574523,0.544728729996079,0.467749964735292,0.434457461608316,0.52814978075363,0.854301693742703,0.940200836981251,0.836838474842545,0.777818529027001,0.696350572147832,0.626195243909118,0.604350759594895,0.376787852782398,0.370912164343253,0.497964856068853,0.76144012618212,0.836838474842545,0.920673410933183,0.824369217272195,0.735374019136305,0.654418780321819,0.618286597828115,0.332707607042643,0.349303803926718,0.489196095275687,0.70467980811769,0.777818529027001,0.824369217272196,0.96064507090386,0.815562947713781,0.715200525153866,0.668449569130792,0.317665436079569,0.33979744722461,0.47939811579159,0.632138893436157,0.696350572147832,0.735374019136305,0.815562947713781,0.894533726258505,0.784570704499344,0.706962494333641,0.313632500074823,0.351088863696918,0.438266197106999,0.575905279574523,0.626195243909118,0.65441878032182,0.715200525153866,0.784570704499344,0.864922937846924,0.753214123092264,0.30507365988762,0.27381756063005,0.387253993066549,0.544728729996079,0.604350759594895,0.618286597828115,0.668449569130792,0.706962494333641,0.753214123092264,0.868013526633732
0.915060738028663,0.546704775590026,0.51698156971488,0.511618792137504,0.507795624300149,0.474540996611618,0.410188494216984,0.366935214926333,0.344422425462203,0.314227403539767,0.546704775590026,0.898255666251871,0.636417102470589,0.500471263966871,0.49803302840189,0.455849166158575,0.415058868514385,0.370267353283118,0.379582109597952,0.340497943583676,0.516981569714879,0.636417102470589,1.04346388997057,0.656789079955551,0.60928356476767,0.573858210067486,0.529758102757698,0.491080326997145,0.45872922107549,0.441579892582305,0.511618792137504,0.500471263966871,0.656789079955551,0.972035797878059,0.895874343277676,0.83392995062516,0.775795596867255,0.685936530107175,0.630919355144363,0.629207988669261,0.507795624300149,0.49803302840189,0.60928356476767,0.895874343277676,0.997493852667588,0.930838357381951,0.869697762345027,0.777001520133896,0.708993703786093,0.716020752162614,0.474540996611618,0.455849166158575,0.573858210067486,0.83392995062516,0.930838357381951,1.03731811184579,0.94673420293904,0.854591235675146,0.772294627630111,0.754522654455272,0.410188494216984,0.415058868514385,0.529758102757698,0.775795596867255,0.869697762345027,0.94673420293904,1.05478889848237,0.953879577782324,0.868197137697104,0.822048723530479,0.366935214926333,0.370267353283118,0.491080326997145,0.685936530107175,0.777001520133896,0.854591235675146,0.953879577782324,1.05677353439616,0.947457110953772,0.879527287430224,0.344422425462203,0.379582109597952,0.45872922107549,0.630919355144362,0.708993703786093,0.772294627630111,0.868197137697104,0.947457110953772,1.02124697269408,0.940485083241742,0.314227403539767,0.340497943583676,0.441579892582305,0.629207988669261,0.716020752162614,0.754522654455272,0.822048723530479,0.879527287430224,0.940485083241742,1.0577005675514
0.915816732949901,0.537358880182916,0.536988081043681,0.521783364121263,0.513548301072755,0.495948742919251,0.433673261471707,0.381791590824971,0.33408778693373,0.322271113905787,0.537358880182916,0.871034097048999,0.659397273378908,0.563902011497326,0.540176365366389,0.468913896278313,0.426223501632255,0.384255825115946,0.365750412604386,0.33089061342777,0.536988081043681,0.659397273378908,0.997710003881987,0.715455156032008,0.641827667199637,0.571389073689717,0.528750355254105,0.454460869460694,0.432737058315991,0.418829039461871,0.521783364121263,0.563902011497327,0.715455156032008,0.944754395685278,0.857457388306226,0.792845182782984,0.729593430958604,0.60682797154053,0.552824855236498,0.578427161320198,0.513548301072755,0.540176365366389,0.641827667199637,0.857457388306227,0.930146600773249,0.870801350240004,0.802813722596256,0.665077729422656,0.601305357163947,0.622060614815659,0.495948742919251,0.468913896278313,0.571389073689716,0.792845182782985,0.870801350240004,0.98200085639464,0.890501852559737,0.753582759061671,0.654136178731021,0.653825863215552,0.433673261471707,0.426223501632255,0.528750355254105,0.729593430958604,0.802813722596256,0.890501852559737,0.978374365274621,0.824299705150503,0.729621346475799,0.705968182138846,0.381791590824971,0.384255825115946,0.454460869460694,0.60682797154053,0.665077729422656,0.753582759061671,0.824299705150503,0.898827430890965,0.785561825017972,0.753908721187004,0.33408778693373,0.365750412604386,0.432737058315991,0.552824855236498,0.601305357163947,0.654136178731021,0.729621346475799,0.785561825017972,0.853704922937466,0.814387799290559,0.322271113905787,0.33089061342777,0.41882903946187,0.578427161320198,0.622060614815659,0.653825863215552,0.705968182138847,0.753908721187004,0.814387799290559,0.970230201427395
1.06246735926307,0.714406070884101,0.709086387637453,0.672975089123333,0.661512940133001,0.591588100486033,0.526594324652775,0.491137860831832,0.424916102455368,0.427357406320349,0.714406070884101,0.978159395378754,0.837932137851911,0.706707125125841,0.690571665914644,0.59615880013059,0.548661975485491,0.52753897022843,0.493338152816439,0.471608292418848,0.709086387637453,0.837932137851911,1.14860127859117,0.925400676040095,0.846180319291674,0.736446331243167,0.664347334799591,0.621877409696091,0.599425829084157,0.605892874180087,0.672975089123333,0.706707125125841,0.925400676040096,1.09680269426376,0.996977299192029,0.906664652808456,0.824218960510501,0.698930845001579,0.654140890222864,0.674869235482947,0.661512940133001,0.690571665914644,0.846180319291674,0.996977299192029,1.07986556511126,0.988323984772784,0.910739985099934,0.774194397700419,0.721802498915322,0.745957488230912,0.591588100486033,0.59615880013059,0.736446331243167,0.906664652808456,0.988323984772784,1.04735372853696,0.958042966184288,0.817664041025782,0.755421276854962,0.746989805695606,0.526594324652775,0.548661975485491,0.664347334799591,0.824218960510501,0.910739985099934,0.958042966184288,1.0622414231219,0.920234654504581,0.853613965908134,0.814582388525496,0.491137860831833,0.52753897022843,0.621877409696091,0.698930845001579,0.774194397700419,0.817664041025782,0.920234654504581,0.993141390123335,0.920352801118682,0.860352200685964,0.424916102455368,0.493338152816439,0.599425829084157,0.654140890222864,0.721802498915322,0.755421276854962,0.853613965908134,0.920352801118682,1.0052521653524,0.935132931601972,0.427357406320348,0.471608292418848,0.605892874180087,0.674869235482947,0.745957488230912,0.746989805695606,0.814582388525495,0.860352200685964,0.935132931601972,1.05715536283134
0.98093180888097,0.637971255956368,0.631327802499606,0.60179582160109,0.597703496757267,0.52133190418693,0.422927710224466,0.407029782899416,0.317901497544391,0.298456564825296,0.637971255956368,0.828079747713423,0.715433123640231,0.60403592544385,0.565853251474269,0.495969691951646,0.428326669428342,0.425779162736698,0.356057447426285,0.313214228955451,0.631327802499606,0.715433123640231,0.983351421785439,0.793283212290681,0.73085872004468,0.653675458479259,0.55763716266189,0.525905959545681,0.463353873684405,0.424786750598053,0.60179582160109,0.60403592544385,0.793283212290681,0.916459408104626,0.826430427432437,0.755630215585149,0.67116503667617,0.593198701801028,0.534299948192353,0.491901403272911,0.597703496757267,0.565853251474269,0.73085872004468,0.826430427432437,0.932026383174465,0.865891908748515,0.771270910620952,0.678974791324596,0.61761584012488,0.595004117187699,0.52133190418693,0.495969691951646,0.653675458479259,0.755630215585149,0.865891908748515,0.958119634554199,0.853101581858197,0.736979119258816,0.669788242430261,0.625632419090947,0.422927710224466,0.428326669428342,0.55763716266189,0.67116503667617,0.771270910620953,0.853101581858197,0.967670542994337,0.829798634046481,0.748989337119292,0.69408180031472,0.407029782899416,0.425779162736697,0.525905959545681,0.593198701801028,0.678974791324596,0.736979119258816,0.829798634046481,0.886109123254126,0.792513541323472,0.724885146128774,0.31790149754439,0.356057447426285,0.463353873684404,0.534299948192353,0.61761584012488,0.66978824243026,0.748989337119291,0.792513541323473,0.854963186130607,0.786920553447366,0.298456564825296,0.313214228955451,0.424786750598053,0.491901403272912,0.595004117187699,0.625632419090947,0.69408180031472,0.724885146128775,0.786920553447366,0.890264765642111
0.954842348195877,0.662632418529239,0.705173436968637,0.591922885818311,0.542424173662302,0.480106067696177,0.369629475869149,0.361505525119073,0.278055002745422,0.261991193570142,0.662632418529239,0.834097705477716,0.798796617652413,0.650874269607767,0.554171603563853,0.505444542643968,0.416639461797582,0.40173675185202,0.362639143613586,0.335061951824483,0.705173436968637,0.798796617652413,1.15034964599044,0.923919969095381,0.800816326021793,0.752942245828364,0.657286742066626,0.624106351476019,0.584851328832714,0.549736728491791,0.591922885818311,0.650874269607767,0.923919969095381,1.01717295394387,0.887279426620592,0.830865274727663,0.768586738118817,0.685974980053702,0.644143277053254,0.594099921548267,0.542424173662302,0.554171603563853,0.800816326021793,0.887279426620592,0.968185691901436,0.915595935539661,0.837573873738293,0.749830452785107,0.687834323040143,0.660148557998793,0.480106067696177,0.505444542643968,0.752942245828364,0.830865274727663,0.915595935539661,1.0220254811749,0.929164035488577,0.822069550090779,0.76375122283187,0.717312364616621,0.369629475869149,0.416639461797581,0.657286742066626,0.768586738118817,0.837573873738292,0.929164035488577,1.03106918228492,0.914727309125059,0.837491135878094,0.762776309143392,0.361505525119073,0.40173675185202,0.62410635147602,0.685974980053702,0.749830452785106,0.822069550090779,0.914727309125059,0.99769592919038,0.912004554053942,0.819694999491664,0.278055002745422,0.362639143613586,0.584851328832714,0.644143277053254,0.687834323040143,0.76375122283187,0.837491135878094,0.912004554053942,1.00299025610443,0.912807026355682,0.261991193570142,0.335061951824482,0.549736728491791,0.594099921548267,0.660148557998792,0.717312364616621,0.762776309143392,0.819694999491664,0.912807026355682,1.01237187940348
0.954863586762734,0.735987377266639,0.726294897128122,0.608116741560848,0.54352653869285,0.499310234115576,0.379183550659832,0.38404940481327,0.300125874302897,0.344913384656292,0.735987377266639,0.915511691154694,0.868947144964521,0.717453347885604,0.643318216298596,0.61041764044853,0.504692258388266,0.508474199601686,0.458677378877001,0.476623162919627,0.726294897128122,0.868947144964521,1.16036041428724,0.975610674271746,0.848609006520571,0.828664217837516,0.70893060225023,0.660376632836814,0.635967315126918,0.627667345302666,0.608116741560848,0.717453347885604,0.975610674271746,1.07286420959401,0.94540771596545,0.91684434045571,0.825759136936953,0.714144117688733,0.69490086448607,0.659007335165461,0.54352653869285,0.643318216298595,0.848609006520571,0.94540771596545,1.0107251284605,0.974541201547003,0.873654538903995,0.758126024874694,0.721275818710268,0.705214984657367,0.499310234115577,0.61041764044853,0.828664217837516,0.91684434045571,0.974541201547003,1.11477328079541,0.991856130215788,0.859584929357689,0.81050197636316,0.79105931257701,0.379183550659832,0.504692258388266,0.70893060225023,0.825759136936954,0.873654538903995,0.991856130215788,1.08039516877219,0.939512099217957,0.862008930397181,0.82021062281969,0.384049404813271,0.508474199601686,0.660376632836814,0.714144117688733,0.758126024874694,0.859584929357689,0.939512099217957,0.990867615798058,0.918130703118779,0.854545230368671,0.300125874302897,0.458677378877001,0.635967315126918,0.69490086448607,0.721275818710268,0.81050197636316,0.862008930397181,0.918130703118779,1.02848239149785,0.950064350090449,0.344913384656293,0.476623162919627,0.627667345302666,0.659007335165462,0.705214984657367,0.79105931257701,0.82021062281969,0.854545230368671,0.950064350090449,1.0745934227692
